Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2566,42,2,Project Manager,IT,5,Onsite,39,2,3,2,2,0,0,3,0,4,2,1,Asia
EMP2567,51,4,Sales,Healthcare,3,Remote,54,0,1,3,0,1,1,2,2,5,2,1,Asia
EMP2568,35,4,HR,Finance,7,Onsite,46,15,1,3,2,0,2,3,2,2,2,2,Europe
EMP2569,33,2,Project Manager,Retail,9,Hybrid,59,0,5,2,1,0,1,1,1,4,1,1,North America
EMP2570,54,2,Data Scientist,Consulting,2,Hybrid,32,1,4,2,2,0,0,1,1,5,2,2,Africa
EMP2571,45,3,Sales,IT,15,Onsite,26,2,4,2,2,1,2,3,2,4,1,1,Africa
EMP2572,46,4,Marketing,Retail,8,Onsite,37,3,1,2,1,1,2,4,1,3,2,2,Europe
EMP2573,59,3,Project Manager,Manufacturing,21,Remote,59,6,4,3,1,1,2,1,0,5,2,1,Europe
EMP2574,50,4,Data Scientist,Manufacturing,16,Remote,38,0,1,3,2,1,1,3,0,4,1,1,Europe
EMP2575,56,2,Sales,Manufacturing,15,Onsite,59,7,3,1,0,0,0,1,2,4,0,1,Europe
EMP2576,26,4,Software Engineer,IT,27,Hybrid,37,10,5,2,0,1,0,3,1,4,1,3,South America
EMP2577,59,4,Data Scientist,Healthcare,18,Hybrid,26,9,2,3,2,0,2,5,1,3,2,1,Africa
EMP2578,26,2,HR,Manufacturing,6,Remote,41,11,5,1,3,1,0,1,1,4,0,1,Europe
EMP2579,47,1,HR,Consulting,25,Onsite,56,10,1,2,0,0,2,4,2,2,1,1,Asia
EMP2580,42,1,Designer,Consulting,30,Hybrid,48,4,2,3,1,1,2,4,0,5,1,3,North America
EMP2581,52,4,Marketing,Finance,11,Onsite,49,0,5,1,0,0,1,3,2,2,0,3,Asia
EMP2582,59,3,Designer,Healthcare,2,Hybrid,47,2,2,2,2,0,0,3,1,3,2,3,Africa
EMP2583,56,3,HR,Retail,5,Hybrid,54,7,4,1,1,1,0,3,0,2,1,2,North America
EMP2584,29,2,Data Scientist,Manufacturing,19,Hybrid,33,5,1,2,1,1,2,2,2,2,1,2,South America
EMP2585,54,1,Marketing,Finance,23,Hybrid,59,8,2,1,1,0,0,4,0,4,0,3,Africa
EMP2586,48,2,Data Scientist,Retail,3,Onsite,21,2,1,1,2,1,1,5,2,3,1,3,Africa
EMP2587,49,4,Project Manager,Education,29,Onsite,41,5,3,3,0,1,2,2,2,5,1,2,Europe
EMP2588,47,4,HR,Retail,26,Remote,33,13,3,2,1,1,1,2,2,2,0,1,Oceania
EMP2589,47,4,Marketing,Consulting,29,Hybrid,22,7,5,1,3,0,1,2,2,1,0,1,Africa
EMP2590,60,1,Designer,Finance,13,Hybrid,21,2,3,2,1,0,0,1,2,3,1,1,Europe
EMP2591,46,1,HR,Finance,29,Remote,29,13,3,2,2,0,2,1,0,1,1,2,North America
EMP2592,30,3,Designer,Healthcare,31,Hybrid,23,15,2,2,1,0,1,2,1,2,1,2,Asia
EMP2593,58,3,Sales,IT,1,Remote,36,10,4,3,3,1,1,1,0,4,2,3,Asia
EMP2594,57,2,Project Manager,IT,21,Remote,29,0,4,1,1,1,1,1,0,3,2,2,Oceania
EMP2595,48,4,HR,Finance,9,Remote,37,13,3,1,3,1,0,2,0,1,2,3,Africa
EMP2596,47,4,HR,Consulting,5,Remote,20,14,5,1,2,1,0,3,2,5,0,1,Oceania
EMP2597,25,3,Project Manager,Education,14,Onsite,55,0,2,1,2,0,2,5,1,3,1,3,Europe
EMP2598,45,4,Sales,Healthcare,33,Hybrid,29,5,3,3,0,0,2,4,2,5,2,2,North America
EMP2599,26,2,Project Manager,Education,3,Onsite,51,0,4,2,2,1,0,2,1,3,0,1,Asia
EMP2600,50,1,HR,Retail,17,Remote,45,12,2,3,1,0,0,2,1,5,1,3,Oceania
EMP2601,59,1,Marketing,Education,26,Remote,49,8,2,3,0,0,1,1,2,2,2,1,Asia
EMP2602,35,2,Marketing,Education,24,Hybrid,21,2,2,2,0,1,2,3,1,5,1,3,Asia
EMP2603,44,1,Marketing,IT,10,Hybrid,40,12,2,1,0,0,0,1,1,1,1,1,Oceania
EMP2604,41,4,Data Scientist,IT,1,Onsite,53,14,1,2,1,0,2,2,1,4,2,2,Africa
EMP2605,46,1,Sales,Healthcare,12,Remote,30,4,5,1,1,1,1,3,1,1,2,1,Oceania
EMP2606,27,2,Sales,Manufacturing,10,Onsite,54,4,5,1,2,0,2,1,0,2,2,2,Asia
EMP2607,27,2,Data Scientist,Retail,11,Onsite,47,6,5,2,2,0,0,1,2,3,2,2,Oceania
EMP2608,33,4,HR,Manufacturing,21,Onsite,39,11,2,2,1,1,0,4,0,1,1,3,South America
EMP2609,35,1,Project Manager,Consulting,23,Remote,20,14,5,1,3,1,2,1,2,4,2,2,Oceania
EMP2610,24,4,Sales,Finance,20,Hybrid,30,5,3,3,2,1,2,4,0,3,1,1,Asia
EMP2611,31,2,Marketing,IT,16,Hybrid,48,15,1,2,0,0,1,3,1,3,2,3,Africa
EMP2612,39,4,Data Scientist,Retail,21,Hybrid,29,1,4,1,3,1,2,5,1,4,1,3,North America
EMP2613,42,2,Data Scientist,Healthcare,13,Onsite,54,6,4,2,1,0,0,2,2,1,2,3,North America
EMP2614,46,2,Data Scientist,Education,11,Hybrid,41,13,1,1,1,1,1,3,0,4,2,1,Oceania
EMP2615,48,3,Project Manager,Consulting,32,Onsite,47,12,5,2,2,0,2,4,0,1,0,1,Asia
EMP2616,58,2,Marketing,Consulting,34,Onsite,50,1,2,1,1,1,2,3,0,3,2,3,Asia
EMP2617,44,1,Marketing,Healthcare,2,Onsite,44,9,2,3,1,1,2,4,1,5,0,3,Asia
EMP2618,53,2,Data Scientist,Consulting,4,Onsite,30,1,5,1,3,0,0,1,2,2,2,2,Europe
EMP2619,47,3,Sales,Finance,3,Hybrid,30,15,5,1,3,0,1,4,2,4,2,1,Oceania
EMP2620,25,2,Data Scientist,Manufacturing,1,Onsite,40,1,1,2,3,0,0,3,0,5,1,1,South America
EMP2621,32,1,Designer,Healthcare,1,Hybrid,47,12,3,3,1,0,1,5,2,5,2,1,Europe
EMP2622,23,2,Project Manager,Consulting,15,Remote,34,15,4,2,0,0,0,4,0,5,0,3,Oceania
EMP2623,27,3,Project Manager,Education,9,Remote,52,2,3,3,2,1,1,3,1,5,1,2,Africa
EMP2624,45,3,Designer,Retail,18,Remote,25,14,3,3,1,1,0,2,1,2,2,2,Oceania
EMP2625,58,1,Sales,Consulting,25,Remote,49,0,1,1,3,0,2,2,2,3,1,2,South America
EMP2626,57,2,Marketing,Finance,10,Remote,59,2,2,1,3,0,0,2,2,4,1,1,South America
EMP2627,25,2,HR,Retail,22,Onsite,60,2,1,2,3,0,0,5,2,5,2,3,Oceania
EMP2628,59,1,Project Manager,Finance,27,Remote,38,7,2,1,2,1,2,4,0,4,0,1,Oceania
EMP2629,43,4,Designer,Finance,13,Remote,31,1,1,3,0,1,0,1,0,2,1,3,Africa
EMP2630,56,1,Project Manager,IT,5,Onsite,48,4,5,2,0,1,1,1,0,3,2,2,North America
EMP2631,50,4,Designer,Finance,7,Remote,50,7,1,2,1,1,1,1,0,1,2,3,Asia
EMP2632,47,3,Project Manager,Healthcare,24,Hybrid,50,7,2,3,1,1,1,4,0,3,1,3,Europe
EMP2633,47,4,Marketing,Consulting,26,Remote,46,7,1,2,0,1,1,2,0,5,2,1,Europe
EMP2634,53,1,Project Manager,Consulting,2,Hybrid,59,0,5,1,2,1,1,1,0,3,0,1,Asia
EMP2635,47,1,Sales,Healthcare,8,Hybrid,55,9,5,2,0,0,2,5,1,1,1,3,Asia
EMP2636,45,3,Marketing,Consulting,21,Remote,38,3,1,2,2,0,2,4,0,3,1,2,South America
EMP2637,24,3,HR,Retail,18,Hybrid,36,7,4,3,1,1,0,5,2,1,1,3,North America
EMP2638,44,4,Sales,Retail,19,Hybrid,33,2,4,1,2,0,1,2,0,1,1,1,South America
EMP2639,55,2,Data Scientist,Finance,31,Hybrid,31,10,5,1,1,0,0,3,0,5,0,1,Asia
EMP2640,25,3,Marketing,Education,29,Onsite,44,1,5,2,0,0,0,2,0,5,1,1,Oceania
EMP2641,30,3,Designer,Manufacturing,25,Remote,22,10,5,1,0,1,0,2,2,1,2,2,Africa
EMP2642,35,1,Sales,Education,29,Onsite,32,15,4,3,3,1,2,4,0,3,1,2,North America
EMP2643,50,2,Marketing,Consulting,20,Onsite,33,5,3,2,1,1,2,3,2,2,0,3,Europe
EMP2644,27,1,HR,Healthcare,8,Hybrid,44,11,5,1,2,0,2,1,2,4,0,2,North America
EMP2645,34,2,Designer,Manufacturing,29,Onsite,57,13,5,3,1,1,1,3,1,5,0,1,Oceania
EMP2646,30,4,HR,Retail,1,Remote,54,1,3,3,1,0,1,5,0,2,2,3,Africa
EMP2647,42,1,HR,Education,7,Hybrid,45,4,3,2,2,0,0,2,1,3,0,1,South America
EMP2648,52,4,HR,Education,6,Hybrid,48,4,1,3,1,1,1,4,2,1,1,1,Africa
EMP2649,45,3,HR,Education,26,Remote,42,2,4,1,3,0,0,2,0,2,2,1,Asia
EMP2650,50,1,Software Engineer,Healthcare,16,Hybrid,38,11,3,2,2,1,1,1,1,2,1,1,Oceania
EMP2651,54,3,Sales,Finance,28,Hybrid,59,12,3,1,0,0,2,1,2,2,0,3,Europe
EMP2652,54,1,Designer,Finance,24,Hybrid,28,13,4,1,1,1,1,4,2,1,2,2,South America
EMP2653,25,4,Sales,IT,30,Onsite,34,8,4,1,2,1,1,2,0,4,0,2,South America
EMP2654,54,1,Sales,Consulting,11,Hybrid,29,5,3,3,0,1,2,1,0,2,0,1,Africa
EMP2655,29,3,Marketing,Retail,2,Onsite,48,11,3,3,2,0,0,3,1,1,0,2,Asia
EMP2656,37,1,Designer,IT,1,Onsite,51,5,1,1,3,0,0,2,2,4,2,2,Asia
EMP2657,56,3,Software Engineer,IT,1,Hybrid,37,10,2,2,1,0,2,1,2,2,2,2,Oceania
EMP2658,33,3,HR,IT,6,Onsite,32,8,5,1,2,1,2,3,1,2,2,3,North America
EMP2659,22,1,Data Scientist,Manufacturing,14,Onsite,40,3,4,1,1,1,1,3,2,5,1,1,North America
EMP2660,53,1,Marketing,Consulting,18,Remote,25,7,3,1,3,0,0,3,0,5,2,1,Africa
EMP2661,53,1,Designer,Retail,4,Remote,34,11,4,1,2,0,1,3,2,1,0,1,Europe
EMP2662,43,1,Marketing,Consulting,18,Onsite,55,11,3,2,2,0,0,4,1,3,0,3,North America
EMP2663,53,1,Project Manager,IT,14,Hybrid,22,0,1,3,3,0,0,2,2,5,1,3,Africa
EMP2664,34,2,Project Manager,Retail,21,Onsite,57,10,3,2,2,0,0,1,0,3,1,1,Asia
EMP2665,40,4,Project Manager,Education,6,Onsite,60,0,2,3,2,1,2,4,0,2,1,3,Asia
EMP2666,33,2,Designer,Healthcare,5,Remote,40,1,5,1,2,0,2,5,0,4,0,3,Asia
EMP2667,58,2,Designer,Finance,32,Remote,60,6,5,3,2,1,1,2,1,3,0,2,Asia
EMP2668,35,3,Designer,IT,22,Remote,31,10,4,3,0,1,2,5,2,3,1,1,South America
EMP2669,27,4,Designer,Healthcare,25,Remote,55,2,5,2,3,1,0,1,0,5,2,1,North America
EMP2670,46,1,Data Scientist,IT,30,Hybrid,40,8,4,3,2,1,2,4,2,5,1,1,Asia
EMP2671,42,4,Sales,IT,16,Remote,53,12,3,1,0,1,1,4,0,2,0,1,Oceania
EMP2672,36,2,HR,Manufacturing,21,Remote,34,14,4,2,2,0,1,5,2,5,0,3,Europe
EMP2673,53,1,Project Manager,Education,35,Hybrid,23,13,3,1,3,1,2,3,2,5,2,2,South America
EMP2674,25,1,Data Scientist,Finance,28,Onsite,54,15,1,2,3,0,2,2,2,2,2,1,North America
EMP2675,32,4,Sales,IT,1,Hybrid,29,8,2,3,3,0,0,3,1,4,2,2,Europe
EMP2676,59,3,Marketing,Consulting,29,Hybrid,40,9,5,1,3,0,2,2,2,5,0,3,South America
EMP2677,26,2,Sales,Retail,13,Remote,22,1,3,2,2,0,0,4,2,4,1,2,Europe
EMP2678,40,3,Marketing,Retail,13,Onsite,22,14,3,3,0,0,2,4,1,1,0,1,South America
EMP2679,38,1,Software Engineer,Education,6,Onsite,48,8,4,1,3,0,1,1,1,4,1,2,Africa
EMP2680,23,3,Data Scientist,IT,27,Hybrid,22,6,1,1,2,1,1,4,2,3,2,2,North America
EMP2681,49,4,Sales,IT,7,Onsite,28,10,3,1,1,1,2,1,0,4,2,2,Asia
EMP2682,26,2,Marketing,Retail,8,Remote,43,7,1,3,1,1,1,4,2,5,1,3,Asia
EMP2683,46,3,Data Scientist,IT,1,Hybrid,49,5,5,2,3,1,1,5,2,4,0,3,Africa
EMP2684,51,2,Software Engineer,Consulting,4,Remote,20,10,2,2,1,1,1,3,2,1,1,1,North America
EMP2685,58,1,Designer,Education,33,Hybrid,24,1,5,2,2,1,1,5,1,5,1,3,Africa
EMP2686,49,3,HR,Healthcare,33,Remote,24,2,1,2,2,0,2,5,0,4,1,2,Africa
EMP2687,51,3,Software Engineer,Consulting,5,Onsite,47,2,3,2,0,1,1,5,1,2,1,1,North America
EMP2688,43,4,Project Manager,Finance,1,Hybrid,30,13,2,2,1,0,2,3,1,5,0,3,South America
EMP2689,38,1,Sales,IT,15,Onsite,50,4,4,3,2,1,1,5,2,1,1,1,Asia
EMP2690,58,3,Marketing,Retail,6,Onsite,34,9,4,3,2,1,2,2,1,5,2,3,Asia
EMP2691,43,1,Data Scientist,Finance,29,Remote,55,7,2,2,0,1,0,4,0,4,1,2,North America
EMP2692,52,2,Sales,Education,12,Remote,55,14,5,2,3,1,0,2,0,5,0,3,North America
EMP2693,35,1,Software Engineer,Retail,16,Onsite,45,12,3,2,0,0,2,1,1,2,0,3,Oceania
EMP2694,52,2,Project Manager,IT,19,Onsite,20,3,2,2,3,0,1,2,2,4,1,3,North America
EMP2695,23,2,HR,IT,34,Remote,59,12,3,1,3,1,1,4,2,1,2,2,North America
EMP2696,36,4,HR,IT,27,Remote,32,10,5,2,0,0,1,3,1,3,1,3,Oceania
EMP2697,31,1,Sales,Manufacturing,15,Onsite,25,7,5,3,0,1,2,4,1,3,1,1,Oceania
EMP2698,43,2,Sales,Finance,18,Hybrid,30,15,2,1,2,1,0,4,1,1,1,1,Europe
EMP2699,54,2,HR,Manufacturing,11,Hybrid,33,10,3,1,2,0,1,5,1,2,2,3,Africa
EMP2700,53,1,Marketing,Consulting,18,Remote,58,13,5,1,3,1,2,3,2,4,2,2,North America
EMP2701,30,3,Software Engineer,IT,16,Remote,55,12,4,2,3,1,0,4,2,1,1,1,North America
EMP2702,51,4,Designer,Retail,29,Onsite,58,2,5,3,2,1,0,3,0,3,2,2,Asia
EMP2703,58,2,Marketing,Healthcare,25,Onsite,34,4,4,1,1,0,0,4,1,1,0,1,North America
EMP2704,51,2,Software Engineer,IT,21,Onsite,36,15,4,1,0,1,1,1,2,3,0,2,Africa
EMP2705,32,3,Software Engineer,Finance,8,Onsite,42,2,3,2,3,0,1,5,2,5,2,3,Europe
EMP2706,55,3,Marketing,Retail,2,Hybrid,22,15,4,2,0,1,1,1,2,2,1,3,Africa
EMP2707,36,4,HR,Education,33,Hybrid,52,3,4,2,1,1,1,4,1,5,0,2,Europe
EMP2708,31,3,Software Engineer,Education,27,Onsite,53,6,5,3,2,1,2,3,1,1,1,2,South America
EMP2709,27,4,Data Scientist,Healthcare,27,Hybrid,37,11,3,3,1,1,1,5,1,1,0,1,South America
EMP2710,31,4,Data Scientist,Manufacturing,29,Onsite,55,4,2,1,1,0,1,2,2,1,1,1,Europe
EMP2711,40,1,Project Manager,Healthcare,12,Remote,42,4,1,3,2,0,1,5,0,4,2,2,North America
EMP2712,28,4,Marketing,IT,33,Onsite,55,4,3,2,0,1,0,3,1,2,1,1,Africa
EMP2713,58,3,Software Engineer,Manufacturing,24,Hybrid,42,13,5,1,2,1,0,5,1,4,0,2,Africa
EMP2714,53,3,Software Engineer,Manufacturing,6,Hybrid,39,10,4,1,3,0,1,2,1,3,0,3,Oceania
EMP2715,34,1,Designer,Consulting,21,Hybrid,54,3,2,3,2,0,0,3,0,5,1,1,North America
EMP2716,47,4,Data Scientist,Education,15,Onsite,28,0,4,3,1,0,0,1,2,1,2,1,Oceania
EMP2717,41,3,Project Manager,IT,27,Onsite,44,13,4,1,0,0,2,2,0,5,0,3,North America
EMP2718,48,1,Data Scientist,Finance,20,Onsite,36,11,2,1,3,0,1,1,0,1,1,1,North America
EMP2719,22,4,HR,Manufacturing,30,Remote,20,15,4,1,3,1,2,1,2,5,0,3,South America
EMP2720,30,1,Sales,Manufacturing,34,Onsite,42,15,2,3,0,1,0,2,2,2,0,3,North America
EMP2721,42,4,Marketing,IT,24,Remote,24,1,1,2,2,0,2,2,0,5,2,1,Africa
EMP2722,34,1,HR,Education,2,Hybrid,48,7,3,1,3,1,1,2,2,5,0,3,Asia
EMP2723,34,4,Project Manager,IT,10,Hybrid,30,13,4,1,2,0,0,1,2,4,1,3,Oceania
EMP2724,41,2,HR,Manufacturing,24,Onsite,27,5,1,1,1,0,1,2,2,3,0,1,North America
EMP2725,41,1,Sales,Consulting,11,Hybrid,24,5,2,1,2,1,2,4,0,3,0,1,Africa
EMP2726,27,4,Designer,Healthcare,17,Remote,42,0,5,1,0,1,0,2,1,2,2,3,South America
EMP2727,27,3,Designer,IT,24,Remote,53,10,4,3,3,1,0,2,1,3,2,2,Asia
EMP2728,22,2,Sales,Retail,9,Hybrid,34,14,4,2,1,1,2,5,0,4,1,3,Europe
EMP2729,27,2,HR,Retail,4,Onsite,42,7,1,1,1,1,0,2,1,1,1,2,South America
EMP2730,25,3,Data Scientist,Manufacturing,3,Hybrid,25,3,1,2,3,1,1,1,0,3,1,3,Africa
EMP2731,46,4,Software Engineer,Consulting,6,Hybrid,30,15,5,1,1,0,2,2,2,4,1,1,Asia
EMP2732,30,3,Project Manager,Finance,16,Hybrid,27,9,2,2,1,1,1,3,0,5,1,2,Asia
EMP2733,38,3,Project Manager,Retail,26,Hybrid,27,15,1,1,3,1,0,3,1,3,2,1,North America
EMP2734,41,4,Project Manager,Manufacturing,3,Hybrid,56,5,2,2,0,0,0,1,1,2,0,3,Oceania
EMP2735,46,2,Marketing,Retail,20,Onsite,30,14,3,3,1,1,1,5,0,4,0,3,North America
EMP2736,58,4,Project Manager,Healthcare,31,Onsite,40,1,4,2,2,1,0,4,1,2,1,2,South America
EMP2737,57,4,Sales,Retail,17,Hybrid,57,13,3,1,2,1,0,2,0,5,2,3,Oceania
EMP2738,35,3,HR,Retail,28,Remote,46,10,1,1,1,0,2,1,0,5,1,1,Europe
EMP2739,30,2,Data Scientist,Consulting,21,Remote,38,15,5,3,0,1,1,4,0,2,1,3,Oceania
EMP2740,42,2,Sales,Healthcare,3,Hybrid,47,5,1,1,1,0,0,5,0,4,2,2,Europe
EMP2741,57,2,Marketing,Finance,13,Remote,22,8,3,3,0,0,2,2,0,1,1,2,South America
EMP2742,40,3,Project Manager,Manufacturing,4,Onsite,34,8,4,1,3,1,1,3,0,4,2,1,Oceania
EMP2743,33,2,Data Scientist,Finance,35,Hybrid,46,2,5,1,2,0,2,2,1,5,0,2,Oceania
EMP2744,31,4,Data Scientist,Healthcare,19,Onsite,28,0,3,2,3,0,0,2,2,1,0,2,Africa
EMP2745,54,3,Software Engineer,Manufacturing,27,Onsite,35,1,5,1,1,1,2,5,1,4,2,2,Africa
EMP2746,25,1,Designer,Retail,35,Hybrid,23,14,3,2,3,1,1,1,2,1,2,2,Europe
EMP2747,46,1,Marketing,IT,32,Onsite,36,7,4,3,1,0,0,3,2,3,2,3,South America
EMP2748,44,4,Marketing,Retail,30,Hybrid,45,10,5,1,3,1,0,1,1,3,2,2,Oceania
EMP2749,25,4,Project Manager,Retail,17,Remote,39,9,1,3,0,0,0,2,0,2,1,1,Oceania
EMP2750,29,3,Designer,Education,28,Hybrid,55,7,1,1,0,0,0,4,0,2,2,1,Africa
EMP2751,43,1,HR,Education,4,Remote,26,5,4,1,0,1,0,3,0,4,0,3,North America
EMP2752,30,2,Software Engineer,Consulting,34,Remote,51,6,1,2,0,0,0,1,2,3,1,2,Oceania
EMP2753,24,3,Data Scientist,Finance,13,Remote,20,4,5,1,2,1,2,1,2,2,2,2,North America
EMP2754,32,3,HR,Education,18,Remote,46,12,5,2,0,1,0,4,0,1,0,3,Oceania
EMP2755,32,1,Designer,Consulting,10,Onsite,31,0,1,2,1,0,2,4,2,1,1,3,Europe
EMP2756,52,1,Sales,Consulting,5,Onsite,56,11,1,2,3,1,0,2,0,5,1,1,North America
EMP2757,28,4,Project Manager,Education,30,Hybrid,52,10,3,3,1,1,1,5,0,1,1,3,South America
EMP2758,25,1,Sales,Finance,35,Onsite,53,14,2,2,3,0,2,5,2,4,0,3,South America
EMP2759,45,1,Marketing,Retail,3,Hybrid,30,0,5,1,0,0,1,1,2,5,0,3,Oceania
EMP2760,46,1,Marketing,Manufacturing,22,Onsite,56,13,5,2,0,1,0,4,1,4,2,2,North America
EMP2761,58,4,Data Scientist,Finance,34,Onsite,20,15,3,1,0,1,2,5,1,5,0,3,Oceania
EMP2762,46,4,Software Engineer,Consulting,33,Remote,52,10,4,3,0,0,2,4,1,1,2,3,Oceania
EMP2763,32,3,Sales,IT,4,Hybrid,38,5,5,3,3,1,1,1,1,2,1,3,Africa
EMP2764,46,3,HR,Consulting,21,Remote,36,10,2,1,1,1,1,1,1,4,0,2,Africa
EMP2765,45,2,Designer,Education,1,Onsite,25,9,4,1,0,1,1,4,1,2,1,1,Africa
EMP2766,33,3,Designer,Education,30,Hybrid,46,8,4,1,3,1,2,4,0,4,1,2,South America
EMP2767,47,2,Data Scientist,Healthcare,28,Hybrid,42,8,5,2,3,0,0,3,1,5,0,1,South America
EMP2768,23,3,Software Engineer,Education,26,Remote,32,9,5,3,2,0,2,4,2,4,1,1,Oceania
EMP2769,55,1,Designer,Manufacturing,34,Hybrid,34,8,1,2,0,0,0,3,2,2,1,3,North America
EMP2770,24,1,Marketing,Finance,5,Remote,35,1,5,1,1,0,1,5,0,1,2,2,Africa
EMP2771,33,1,Designer,Finance,24,Onsite,27,13,3,2,3,1,0,4,0,4,0,3,Asia
EMP2772,22,2,Marketing,IT,27,Hybrid,43,7,5,3,3,1,0,3,1,2,1,2,North America
EMP2773,33,4,Data Scientist,Consulting,16,Hybrid,27,1,3,3,0,1,2,5,0,3,0,2,Asia
EMP2774,48,3,Sales,Education,13,Onsite,31,8,4,2,0,0,1,5,0,1,0,2,Asia
EMP2775,35,1,Marketing,Education,25,Onsite,20,2,3,3,2,1,2,5,0,3,1,1,Africa
EMP2776,26,4,HR,Retail,24,Hybrid,44,4,2,2,2,0,1,5,2,3,2,1,Oceania
EMP2777,60,4,Project Manager,Retail,12,Remote,59,2,3,2,2,0,2,1,1,4,1,2,Europe
EMP2778,23,2,Data Scientist,Consulting,19,Onsite,53,3,3,1,1,0,1,5,2,3,1,1,Oceania
EMP2779,45,3,Software Engineer,Healthcare,25,Onsite,56,11,4,1,3,1,0,3,0,1,2,3,Oceania
EMP2780,46,2,Sales,Consulting,24,Onsite,37,6,1,2,2,0,2,2,1,4,1,3,Africa
EMP2781,24,1,Designer,IT,31,Remote,59,1,1,3,2,1,0,5,2,1,0,1,South America
EMP2782,48,3,Designer,Education,2,Onsite,41,13,1,2,1,1,1,2,1,1,1,1,Asia
EMP2783,55,1,Sales,Retail,31,Hybrid,32,0,4,1,2,0,2,2,0,3,2,3,Africa
EMP2784,36,4,HR,Retail,28,Onsite,38,7,5,1,2,0,0,5,1,5,0,1,Asia
EMP2785,39,4,Sales,Healthcare,4,Onsite,42,15,5,1,2,1,2,5,1,2,2,1,Africa
EMP2786,24,1,Software Engineer,Finance,10,Hybrid,45,7,1,3,2,1,1,5,1,4,0,1,Oceania
EMP2787,48,2,Sales,Manufacturing,26,Remote,36,4,3,2,2,0,0,3,1,4,2,1,Asia
EMP2788,52,1,Data Scientist,Retail,17,Remote,28,10,3,1,2,0,1,4,2,5,1,3,Oceania
EMP2789,36,3,Marketing,Healthcare,33,Remote,23,7,1,1,2,0,0,3,1,1,1,3,Europe
EMP2790,57,1,Sales,Healthcare,17,Hybrid,40,11,5,1,2,1,1,3,1,3,0,2,South America
EMP2791,27,2,Marketing,Retail,16,Hybrid,40,11,1,2,0,1,2,3,2,1,2,3,Africa
EMP2792,31,3,Data Scientist,Education,31,Onsite,24,5,3,1,3,0,2,1,2,4,0,3,Oceania
EMP2793,49,2,Marketing,Education,34,Onsite,21,0,3,3,0,0,0,4,0,5,1,1,Africa
EMP2794,60,4,Sales,Finance,2,Onsite,34,3,2,3,3,1,2,5,2,2,1,2,South America
EMP2795,52,2,Software Engineer,Healthcare,4,Remote,41,10,4,2,3,0,0,2,0,4,2,3,Europe
EMP2796,27,1,Data Scientist,Healthcare,35,Hybrid,23,15,5,2,0,1,0,2,1,5,0,2,South America
EMP2797,55,2,Marketing,Healthcare,20,Onsite,47,15,5,3,3,0,0,3,1,3,1,3,Africa
EMP2798,33,3,Designer,IT,28,Onsite,45,14,2,1,2,1,1,1,1,1,2,1,South America
EMP2799,49,4,Project Manager,Finance,6,Hybrid,44,0,2,2,3,0,1,5,1,5,2,1,North America
EMP2800,32,3,HR,Healthcare,9,Onsite,50,5,3,1,2,0,2,4,2,2,2,3,Africa
EMP2801,23,3,HR,Consulting,32,Onsite,36,11,2,1,2,0,0,1,1,1,2,2,Oceania
EMP2802,35,2,Sales,Healthcare,10,Remote,32,8,1,2,0,1,2,1,0,3,1,1,Europe
EMP2803,53,3,HR,Healthcare,19,Onsite,38,9,5,2,3,0,1,1,1,3,1,3,South America
EMP2804,37,2,Marketing,Manufacturing,27,Remote,24,5,1,1,0,0,2,5,2,1,2,3,Asia
EMP2805,50,3,Sales,Consulting,23,Hybrid,26,1,4,3,3,1,0,1,2,1,2,3,Africa
EMP2806,50,4,Sales,Healthcare,13,Hybrid,48,14,4,3,2,1,0,4,1,3,0,1,Africa
EMP2807,50,2,HR,Healthcare,18,Remote,56,2,5,1,1,0,1,5,1,2,0,3,Oceania
EMP2808,54,1,Project Manager,Consulting,27,Remote,38,12,3,1,2,1,0,3,0,5,0,3,South America
EMP2809,47,1,HR,Finance,26,Hybrid,47,6,1,2,2,0,2,2,0,3,2,1,Africa
EMP2810,30,4,Sales,Healthcare,29,Remote,51,13,3,1,1,1,0,2,1,1,1,1,Europe
EMP2811,22,3,Software Engineer,Manufacturing,14,Hybrid,39,15,2,1,0,0,0,3,2,1,2,3,Europe
EMP2812,31,3,Data Scientist,Manufacturing,22,Remote,52,6,4,2,1,0,0,3,0,4,1,3,Asia
EMP2813,33,1,Designer,Retail,33,Remote,46,0,2,3,3,1,0,2,0,1,0,2,North America
EMP2814,22,2,Marketing,IT,30,Remote,20,10,1,2,0,1,2,2,2,1,0,1,Oceania
EMP2815,38,1,Project Manager,Finance,22,Remote,23,13,1,1,2,1,1,1,1,3,1,3,Oceania
EMP2816,38,2,HR,Consulting,21,Onsite,39,0,3,3,0,0,1,1,1,4,0,2,Oceania
EMP2817,36,1,HR,Retail,19,Hybrid,29,9,5,2,0,1,2,2,0,4,1,1,Asia
EMP2818,47,2,Project Manager,Healthcare,7,Hybrid,49,8,2,3,1,1,1,1,1,5,1,2,Africa
